Accession,DB,Module,MIBiG Accession,Substrate Specificity,Start,End,Taxonomy,Verbose ID
Q9L8H4,UniProt,mod1,NA,pro,Khayatt,Khayatt,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptomycineae_Streptomycetaceae_Streptomyces,Q9L8H4_A1(4)_pro
Q9L8H4,UniProt,mod2,NA,gly,Khayatt,Khayatt,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptomycineae_Streptomycetaceae_Streptomyces,Q9L8H4_A2(5)_gly
Q9L8H4,UniProt,mod3,NA,val,Khayatt,Khayatt,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptomycineae_Streptomycetaceae_Streptomyces,Q9L8H4_A3(6)_val
Q9R9I9,UniProt,mod1,NA,ser,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q9R9I9_A1_ser
Q9R9I9,UniProt,mod2,NA,asn,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q9R9I9_A2_asn
Q9R9J0,UniProt,mod1,NA,tyr,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q9R9J0_A1_tyr
Q9R9J0,UniProt,mod2,NA,asn,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q9R9J0_A2_asn
Q9R9J0,UniProt,mod3,NA,gln,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q9R9J0_A3_gln
Q9R9J0,UniProt,mod4,NA,pro,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q9R9J0_A4_pro
Q9R9J1,UniProt,mod1,NA,asn,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q9R9J1_A1_asn
Q9RAH2,UniProt,mod1,NA,leu,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nostoc,Q9RAH2_A1_leu
Q9RAH2,UniProt,mod2,NA,gly,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nostoc,Q9RAH2_A2_gly
Q9RAH2,UniProt,mod3,NA,asn,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nostoc,Q9RAH2_A3_asn
Q9RAH4,UniProt,mod2,NA,ser,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nostoc,Q9RAH4_A2_ser
Q9RAH4,UniProt,mod3,NA,pro|me-pro,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nostoc,Q9RAH4_A3_pro|me-pro
Q9RAH4,UniProt,mod4,NA,leu,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nostoc,Q9RAH4_A4_leu
Q9RBY6,UniProt,mod1,NA,thr,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q9RBY6_A1_thr
Q9RFK9,UniProt,mod1,NA,cys,Khayatt,Khayatt,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Cystobacteraceae_Stigmatella,Q9RFK9_A1_cys
Q9RFM9,UniProt,mod1,NA,dhb|sal,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q9RFM9_A1_dhb|sal
Q9RK14,UniProt,mod1,NA,orn|horn,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9RK14_A1_orn|horn
Q9RK14,UniProt,mod2,NA,athr,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9RK14_A2_athr
Q9RLP6,UniProt,mod1,NA,phe,Khayatt,Khayatt,Bacteria_Actinobacteria_Corynebacteriales_Mycobacteriaceae_Mycobacterium,Q9RLP6_A1_phe
Q9RLP6,UniProt,mod4,NA,alaninol,Khayatt,Khayatt,Bacteria_Actinobacteria_Corynebacteriales_Mycobacteriaceae_Mycobacterium,Q9RLP6_A4_alaninol
Q9RLP6/5869932,UniProt,mod1,NA,phe,Khayatt,Khayatt,Bacteria_Actinobacteria_Corynebacteriales_Mycobacteriaceae_Mycobacterium,Q9RLP6/5869932_A1_phe
Q9RLP6v1,UniProt,mod2,NA,thr,Khayatt,Khayatt,Bacteria_Actinobacteria_Corynebacteriales_Mycobacteriaceae_Mycobacterium,Q9RLP6v1_A2_thr
Q9RLP6v1,UniProt,mod3,NA,ala,Khayatt,Khayatt,Bacteria_Actinobacteria_Corynebacteriales_Mycobacteriaceae_Mycobacterium,Q9RLP6v1_A3_ala
Q9RLP6v2,UniProt,mod2,NA,thr,Khayatt,Khayatt,Bacteria_Actinobacteria_Corynebacteriales_Mycobacteriaceae_Mycobacterium,Q9RLP6v2_A2_thr
Q9RLP6v2,UniProt,mod3,NA,ala,Khayatt,Khayatt,Bacteria_Actinobacteria_Corynebacteriales_Mycobacteriaceae_Mycobacterium,Q9RLP6v2_A3_ala
Q9RNA9,UniProt,mod1,NA,arg,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Chroococcales_Microcystis,Q9RNA9_A1_arg
Q9S1A7,UniProt,mod1,NA,arg,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Chroococcales_Microcystis,Q9S1A7_A1(10)_arg
Q9S1A8,UniProt,mod1,NA,leu,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Chroococcales_Microcystis,Q9S1A8_A1(8)_leu
Q9S1A8,UniProt,mod2,NA,me-asp,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Chroococcales_Microcystis,Q9S1A8_A2(9)_me-asp
Q9S1A9,UniProt,mod1,NA,ser,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Chroococcales_Microcystis,Q9S1A9_A1(6)_ser
Q9S1A9,UniProt,mod2,NA,ala,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Chroococcales_Microcystis,Q9S1A9_A2(7)_ala
Q9Z4X5,UniProt,mod1,NA,asp,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X5_A1_asp
Q9Z4X5,UniProt,mod1,NA,asp,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X5_A1(7)_asp
Q9Z4X5,UniProt,mod2,NA,gly,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X5_A2_gly
Q9Z4X5,UniProt,mod2,NA,gly,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X5_A2(8)_gly
Q9Z4X5,UniProt,mod3,NA,asn,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X5_A3_asn
Q9Z4X5,UniProt,mod3,NA,asn,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X5_A3(9)_asn
Q9Z4X6,UniProt,mod1,NA,ser,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X6_A1_ser
Q9Z4X6,UniProt,mod2,NA,athr|thr,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X6_A2_athr|thr
Q9Z4X6,UniProt,mod3,NA,trp,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X6_A3_trp
Q9Z4X6,UniProt,mod4,NA,asp,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X6_A4_asp
Q9Z4X6,UniProt,mod5,NA,asp,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X6_A5_asp
Q9Z4X6,UniProt,mod6,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9Z4X6_A6_hpg|hpg2cl
Q9Z5F4,UniProt,mod1,NA,gly,Khayatt,Khayatt,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus,Q9Z5F4_A1_gly
Q9ZGA6,UniProt,mod1,NA,pip,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9ZGA6_A1(11)_pip
WP_010369425.1,GenBank,mod1,BGC0000314,thr,467,981,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas,BGC0000314_WP_010369425.1_467_mod1_thr
WP_010369428.1,GenBank,mod1,BGC0000314,val,544,1043,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas,BGC0000314_WP_010369428.1_544_mod1_val
WP_010369428.1,GenBank,mod2,BGC0000314,asn,2037,2523,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas,BGC0000314_WP_010369428.1_2037_mod2_asn
WP_010369430.1,GenBank,mod1,BGC0000314,asn,544,1045,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas,BGC0000314_WP_010369430.1_544_mod1_asn
WP_010369430.1,GenBank,mod2,BGC0000314,ile,2041,2534,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas,BGC0000314_WP_010369430.1_2041_mod2_ile
WP_057667184.1,GenBank,mod1,NA,athr|thr,Khayatt,Khayatt,Unknown,removed_A1(2)_athr|thr
WP_057667184.1,GenBank,mod2,NA,val,Khayatt,Khayatt,Unknown,removed_A2(3)_val
XP_001212648.1,GenBank,mod1,BGC0000292,phe,529,977,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Aspergillaceae_Aspergillus,BGC0000292_XP_001212648.1_529_mod1_phe
XP_001220460.1,GenBank,mod1,NA,trp,3743,4220,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Sordariomycetidae_Sordariales_Chaetomiaceae_Chaetomium,XP_001220460.1_3743_mod1_trp
XP_002568558.1,GenBank,mod1,NA,trp,227,737,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Aspergillaceae_Penicillium_Penicillium chrysogenum complex,XP_002568558.1_227_mod1_trp
XP_002568558.1,GenBank,mod2,NA,his,1292,1795,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Aspergillaceae_Penicillium_Penicillium chrysogenum complex,XP_002568558.1_1292_mod2_his
XP_754329.2,GenBank,mod1,NA,trp,55,502,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Aspergillaceae_Aspergillus,XP_754329.2_55_mod1_trp
XP_754329.2,GenBank,mod2,NA,ala,1103,1548,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Aspergillaceae_Aspergillus,XP_754329.2_1103_mod2_ala
YP_003712464.1,GenBank,mod1,NA,leu,561,995,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Xenorhabdus,YP_003712464.1_561_mod1_leu
YP_003712465.1,GenBank,mod1,NA,val,557,1003,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Xenorhabdus,YP_003712465.1_557_mod1_val
YP_003712466.1,GenBank,mod1,NA,val,562,986,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Xenorhabdus,YP_003712466.1_562_mod1_val
YP_116975.1,GenBank,mod1,NA,lys,508,983,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Nocardia,YP_116975.1_508_mod1_lys
YP_116976.1,GenBank,mod1,NA,lys,488,956,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Nocardia,YP_116976.1_488_mod1_lys
YP_116977.1,GenBank,mod1,NA,thr,584,1067,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Nocardia,YP_116977.1_584_mod1_thr
YP_631961.1,GenBank,mod1,NA,ser,1173,1605,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus,YP_631961.1_1173_mod1_ser
YP_631961.1,GenBank,mod2,NA,leu,2650,3138,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus,YP_631961.1_2650_mod2_leu
YP_631961.1,GenBank,mod3,NA,goh-val,3708,4186,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus,YP_631961.1_3708_mod3_goh-val
YP_631961.1,GenBank,mod4,NA,ser,4764,5244,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus,YP_631961.1_4764_mod4_ser
YP_631961.1,GenBank,mod5,NA,val,5832,6314,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus,YP_631961.1_5832_mod5_val
YP_631961.1,GenBank,mod6,NA,ser,9179,9675,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus,YP_631961.1_9179_mod6_ser
YP_631961.1,GenBank,mod7,NA,tyr,10241,10737,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus,YP_631961.1_10241_mod7_tyr
YP_631961.1,GenBank,mod8,NA,blys,11304,11796,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus,YP_631961.1_11304_mod8_blys
YP_631961.1,GenBank,mod9,NA,ala,12373,12867,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus,YP_631961.1_12373_mod9_ala
YP_702283.1,GenBank,mod1,NA,thr,471,938,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Rhodococcus,YP_702283.1_471_mod1_thr
YP_702283.1,GenBank,mod2,NA,fhorn,1525,2011,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Rhodococcus,YP_702283.1_1525_mod2_fhorn
ZP_10287803.1,GenBank,mod1,NA,d-thr,467,981,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas,ZP_10287803.1_467_mod1_d-thr
ZP_10287804.1,GenBank,mod1,NA,d-val,544,1043,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas,ZP_10287804.1_544_mod1_d-val
ZP_10287804.1,GenBank,mod2,NA,asn,2037,2523,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas,ZP_10287804.1_2037_mod2_asn
ZP_10287805.1,GenBank,mod1,NA,d-asn,544,1045,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas,ZP_10287805.1_544_mod1_d-asn
ZP_10287805.1,GenBank,mod2,NA,ile|d-leu,2041,2534,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas,ZP_10287805.1_2041_mod2_ile|d-leu
